network_node1	network_node2
G9_Cl_4	G525_Cl_6
G9_Cl_4	G550_Cl_3
G9_Cl_4	G550_Cl_7
G9_Cl_4	G550_Cl_9
G9_Cl_4	G550_Cl_10
G9_Cl_4	G553_Cl_9
G9_Cl_4	G554_Cl_9
G9_Cl_4	G557_Cl_15
G9_Cl_4	G558_Cl_21
G9_Cl_4	G578_Cl_4
G9_Cl_4	G578_Cl_8
G9_Cl_4	G588_Cl_4
G9_Cl_4	G588_Cl_6
G9_Cl_4	G588_Cl_15
G9_Cl_4	G588_Cl_16
G9_Cl_4	G611_Cl_3
G9_Cl_4	G620_Cl_2
G9_Cl_4	G620_Cl_13
G9_Cl_4	G634_Cl_7
G9_Cl_4	G653_Cl_10
G9_Cl_4	G671_Cl_6
G9_Cl_4	G671_Cl_10
G9_Cl_4	G671_Cl_12
G9_Cl_4	G683_Cl_5
G9_Cl_4	G683_Cl_12
G9_Cl_4	G684_Cl_2
G9_Cl_4	G707_Cl_20
G9_Cl_4	G708_Cl_11
G9_Cl_4	G711_Cl_2
G9_Cl_4	G711_Cl_13
G9_Cl_4	G711_Cl_23
G9_Cl_4	G711_Cl_24
G9_Cl_4	G750_Cl_11
G9_Cl_4	G752_Cl_6
G9_Cl_4	G752_Cl_8
G9_Cl_4	G764_Cl_2
G9_Cl_4	G768_Cl_10
G10_Cl_2	G11_Cl_5
G10_Cl_2	G34_Cl_12
G10_Cl_2	G109_Cl_2
G10_Cl_2	G123_Cl_7
G10_Cl_2	G162_Cl_12
G10_Cl_2	G286_Cl_7
G10_Cl_2	G330_Cl_5
G10_Cl_2	G331_Cl_4
G10_Cl_2	G348_Cl_13
G10_Cl_2	G431_Cl_9
G10_Cl_2	G439_Cl_13
G10_Cl_2	G442_Cl_4
G10_Cl_2	G463_Cl_3
G10_Cl_2	G557_Cl_23
G10_Cl_2	G558_Cl_21
G10_Cl_2	G680_Cl_11
G10_Cl_2	G693_Cl_19
G10_Cl_2	G712_Cl_19
G10_Cl_2	G764_Cl_2
G10_Cl_3	G109_Cl_2
G10_Cl_3	G439_Cl_13
G10_Cl_3	G442_Cl_4
G10_Cl_3	G463_Cl_3
G10_Cl_3	G550_Cl_10
G10_Cl_3	G764_Cl_2
G10_Cl_4	G12_Cl_6
G10_Cl_4	G63_Cl_8
G10_Cl_4	G93_Cl_12
G10_Cl_4	G109_Cl_2
G10_Cl_4	G177_Cl_20
G10_Cl_4	G333_Cl_8
G10_Cl_4	G349_Cl_12
G10_Cl_4	G361_Cl_5
G10_Cl_4	G404_Cl_6
G10_Cl_4	G414_Cl_8
G10_Cl_4	G431_Cl_8
G10_Cl_4	G439_Cl_13
G10_Cl_4	G442_Cl_4
G10_Cl_4	G446_Cl_8
G10_Cl_4	G463_Cl_3
G10_Cl_4	G499_Cl_13
G10_Cl_4	G500_Cl_12
G10_Cl_4	G530_Cl_7
G10_Cl_4	G552_Cl_11
G10_Cl_4	G568_Cl_7
G10_Cl_4	G700_Cl_2
G10_Cl_4	G756_Cl_4
G10_Cl_4	G764_Cl_2
G10_Cl_5	G82_Cl_9
G10_Cl_5	G93_Cl_11
G10_Cl_5	G109_Cl_2
G10_Cl_5	G162_Cl_12
G10_Cl_5	G220_Cl_8
G10_Cl_5	G330_Cl_5
G10_Cl_5	G331_Cl_4
G10_Cl_5	G345_Cl_13
G10_Cl_5	G348_Cl_13
G10_Cl_5	G349_Cl_12
G10_Cl_5	G399_Cl_8
G10_Cl_5	G400_Cl_9
G10_Cl_5	G431_Cl_9
G10_Cl_5	G434_Cl_2
G10_Cl_5	G439_Cl_13
G10_Cl_5	G442_Cl_4
G10_Cl_5	G446_Cl_8
G10_Cl_5	G463_Cl_3
G10_Cl_5	G528_Cl_6
G10_Cl_5	G554_Cl_9
G10_Cl_5	G558_Cl_21
G10_Cl_5	G605_Cl_10
G10_Cl_5	G680_Cl_11
G10_Cl_5	G693_Cl_19
G10_Cl_5	G700_Cl_2
G10_Cl_5	G712_Cl_19
G10_Cl_5	G758_Cl_10
G10_Cl_5	G764_Cl_2
G10_Cl_5	G768_Cl_7
G10_Cl_5	G768_Cl_10
G10_Cl_7	G34_Cl_12
G10_Cl_7	G109_Cl_2
G10_Cl_7	G162_Cl_12
G10_Cl_7	G285_Cl_9
G10_Cl_7	G286_Cl_7
G10_Cl_7	G287_Cl_6
G10_Cl_7	G330_Cl_5
G10_Cl_7	G331_Cl_4
G10_Cl_7	G348_Cl_13
G10_Cl_7	G375_Cl_12
G10_Cl_7	G400_Cl_4
G10_Cl_7	G401_Cl_6
G10_Cl_7	G431_Cl_9
G10_Cl_7	G439_Cl_13
G10_Cl_7	G442_Cl_4
G10_Cl_7	G463_Cl_3
G10_Cl_7	G553_Cl_9
G10_Cl_7	G557_Cl_15
G10_Cl_7	G558_Cl_21
G10_Cl_7	G605_Cl_11
G10_Cl_7	G680_Cl_11
G10_Cl_7	G752_Cl_6
G10_Cl_7	G758_Cl_11
G10_Cl_7	G764_Cl_2
G10_Cl_8	G11_Cl_4
G10_Cl_8	G16_Cl_3
G10_Cl_8	G19_Cl_2
G10_Cl_8	G21_Cl_7
G10_Cl_8	G31_Cl_4
G10_Cl_8	G43_Cl_4
G10_Cl_8	G45_Cl_6
G10_Cl_8	G46_Cl_7
G10_Cl_8	G58_Cl_3
G10_Cl_8	G61_Cl_7
G10_Cl_8	G72_Cl_6
G10_Cl_8	G74_Cl_6
G10_Cl_8	G89_Cl_8
G10_Cl_8	G92_Cl_13
G10_Cl_8	G93_Cl_3
G10_Cl_8	G124_Cl_3
G10_Cl_8	G125_Cl_2
G10_Cl_8	G126_Cl_4
G10_Cl_8	G128_Cl_4
G10_Cl_8	G132_Cl_5
G10_Cl_8	G143_Cl_5
G10_Cl_8	G158_Cl_2
G10_Cl_8	G162_Cl_11
G10_Cl_8	G163_Cl_8
G10_Cl_8	G163_Cl_9
G10_Cl_8	G174_Cl_5
G10_Cl_8	G178_Cl_11
G10_Cl_8	G197_Cl_10
G10_Cl_8	G198_Cl_3
G10_Cl_8	G199_Cl_10
G10_Cl_8	G199_Cl_11
G10_Cl_8	G200_Cl_4
G10_Cl_8	G210_Cl_14
G10_Cl_8	G210_Cl_20
G10_Cl_8	G211_Cl_2
G10_Cl_8	G224_Cl_4
G10_Cl_8	G225_Cl_2
G10_Cl_8	G225_Cl_5
G10_Cl_8	G225_Cl_9
G10_Cl_8	G230_Cl_7
G10_Cl_8	G247_Cl_7
G10_Cl_8	G260_Cl_7
G10_Cl_8	G261_Cl_3
G10_Cl_8	G277_Cl_3
G10_Cl_8	G285_Cl_4
G10_Cl_8	G286_Cl_2
G10_Cl_8	G332_Cl_2
G10_Cl_8	G333_Cl_8
G10_Cl_8	G338_Cl_4
G10_Cl_8	G348_Cl_2
G10_Cl_8	G349_Cl_4
G10_Cl_8	G349_Cl_14
G10_Cl_8	G356_Cl_6
G10_Cl_8	G357_Cl_9
G10_Cl_8	G361_Cl_5
G10_Cl_8	G370_Cl_7
G10_Cl_8	G375_Cl_15
G10_Cl_8	G378_Cl_7
G10_Cl_8	G379_Cl_5
G10_Cl_8	G380_Cl_8
G10_Cl_8	G381_Cl_4
G10_Cl_8	G382_Cl_16
G10_Cl_8	G383_Cl_4
G10_Cl_8	G384_Cl_8
G10_Cl_8	G386_Cl_3
G10_Cl_8	G398_Cl_8
G10_Cl_8	G401_Cl_12
G10_Cl_8	G408_Cl_4
G10_Cl_8	G408_Cl_7
G10_Cl_8	G409_Cl_3
G10_Cl_8	G420_Cl_6
G10_Cl_8	G422_Cl_7
G10_Cl_8	G423_Cl_4
G10_Cl_8	G425_Cl_5
G10_Cl_8	G428_Cl_10
G10_Cl_8	G433_Cl_10
G10_Cl_8	G435_Cl_3
G10_Cl_8	G439_Cl_10
G10_Cl_8	G440_Cl_8
G10_Cl_8	G455_Cl_10
G10_Cl_8	G463_Cl_3
G10_Cl_8	G485_Cl_7
G10_Cl_8	G500_Cl_12
G10_Cl_8	G508_Cl_10
G10_Cl_8	G509_Cl_2
G10_Cl_8	G513_Cl_11
G10_Cl_8	G515_Cl_2
G10_Cl_8	G525_Cl_2
G10_Cl_8	G550_Cl_5
G10_Cl_8	G551_Cl_5
G10_Cl_8	G552_Cl_4
G10_Cl_8	G555_Cl_3
G10_Cl_8	G558_Cl_15
G10_Cl_8	G560_Cl_10
G10_Cl_8	G561_Cl_11
G10_Cl_8	G578_Cl_3
G10_Cl_8	G602_Cl_10
G10_Cl_8	G602_Cl_11
G10_Cl_8	G604_Cl_6
G10_Cl_8	G610_Cl_10
G10_Cl_8	G611_Cl_6
G10_Cl_8	G612_Cl_7
G10_Cl_8	G612_Cl_8
G10_Cl_8	G632_Cl_6
G10_Cl_8	G653_Cl_8
G10_Cl_8	G655_Cl_13
G10_Cl_8	G657_Cl_7
G10_Cl_8	G666_Cl_8
G10_Cl_8	G669_Cl_8
G10_Cl_8	G674_Cl_11
G10_Cl_8	G679_Cl_3
G10_Cl_8	G680_Cl_7
G10_Cl_8	G683_Cl_6
G10_Cl_8	G687_Cl_6
G10_Cl_8	G696_Cl_8
G10_Cl_8	G697_Cl_3
G10_Cl_8	G698_Cl_5
G10_Cl_8	G702_Cl_11
G10_Cl_8	G710_Cl_8
G10_Cl_8	G753_Cl_3
G10_Cl_8	G768_Cl_8
G10_Cl_11	G22_Cl_10
G10_Cl_11	G22_Cl_11
G10_Cl_11	G109_Cl_2
G10_Cl_11	G123_Cl_7
G10_Cl_11	G153_Cl_5
G10_Cl_11	G157_Cl_4
G10_Cl_11	G158_Cl_7
G10_Cl_11	G165_Cl_3
G10_Cl_11	G199_Cl_8
G10_Cl_11	G295_Cl_8
G10_Cl_11	G300_Cl_8
G10_Cl_11	G302_Cl_8
G10_Cl_11	G304_Cl_9
G10_Cl_11	G331_Cl_4
G10_Cl_11	G357_Cl_8
G10_Cl_11	G408_Cl_6
G10_Cl_11	G421_Cl_3
G10_Cl_11	G442_Cl_4
G10_Cl_11	G463_Cl_3
G10_Cl_11	G519_Cl_11
G10_Cl_11	G539_Cl_4
G10_Cl_11	G539_Cl_12
G10_Cl_11	G539_Cl_14
G10_Cl_11	G588_Cl_15
G10_Cl_11	G596_Cl_10
G10_Cl_11	G610_Cl_9
G10_Cl_11	G620_Cl_11
G10_Cl_11	G697_Cl_6
G10_Cl_11	G707_Cl_20
G10_Cl_11	G752_Cl_6
G10_Cl_11	G764_Cl_2
G10_Cl_12	G109_Cl_2
G10_Cl_12	G331_Cl_4
G10_Cl_12	G348_Cl_13
G10_Cl_12	G349_Cl_12
G10_Cl_12	G434_Cl_2
G10_Cl_12	G439_Cl_13
G10_Cl_12	G442_Cl_4
G10_Cl_12	G446_Cl_8
G10_Cl_12	G463_Cl_3
G10_Cl_12	G528_Cl_6
G10_Cl_12	G678_Cl_10
G10_Cl_12	G693_Cl_19
G10_Cl_12	G700_Cl_2
G10_Cl_12	G712_Cl_19
G10_Cl_12	G764_Cl_2
G10_Cl_13	G11_Cl_8
G10_Cl_13	G33_Cl_6
G10_Cl_13	G34_Cl_12
G10_Cl_13	G123_Cl_7
G10_Cl_13	G286_Cl_7
G10_Cl_13	G328_Cl_8
G10_Cl_13	G336_Cl_9
G10_Cl_13	G431_Cl_9
G10_Cl_13	G463_Cl_3
G10_Cl_13	G539_Cl_9
G10_Cl_13	G539_Cl_11
G10_Cl_13	G605_Cl_12
G10_Cl_13	G680_Cl_2
G10_Cl_13	G752_Cl_6
G10_Cl_13	G758_Cl_12
G11_Cl_2	G12_Cl_6
G11_Cl_2	G63_Cl_8
G11_Cl_2	G93_Cl_12
G11_Cl_2	G109_Cl_2
G11_Cl_2	G144_Cl_14
G11_Cl_2	G145_Cl_15
G11_Cl_2	G162_Cl_12
G11_Cl_2	G349_Cl_12
G11_Cl_2	G395_Cl_2
G11_Cl_2	G399_Cl_8
G11_Cl_2	G404_Cl_6
G11_Cl_2	G434_Cl_2
G11_Cl_2	G439_Cl_13
G11_Cl_2	G442_Cl_4
G11_Cl_2	G446_Cl_8
G11_Cl_2	G463_Cl_3
G11_Cl_2	G499_Cl_13
G11_Cl_2	G500_Cl_12
G11_Cl_2	G530_Cl_7
G11_Cl_2	G539_Cl_8
G11_Cl_2	G552_Cl_11
G11_Cl_2	G568_Cl_7
G11_Cl_2	G700_Cl_2
G11_Cl_2	G764_Cl_2
G11_Cl_3	G34_Cl_12
G11_Cl_3	G109_Cl_2
G11_Cl_3	G286_Cl_7
G11_Cl_3	G328_Cl_8
G11_Cl_3	G331_Cl_4
G11_Cl_3	G348_Cl_13
G11_Cl_3	G431_Cl_9
G11_Cl_3	G442_Cl_4
G11_Cl_3	G463_Cl_3
G11_Cl_3	G558_Cl_21
G11_Cl_3	G680_Cl_11
G11_Cl_3	G764_Cl_2
G11_Cl_4	G19_Cl_2
G11_Cl_4	G31_Cl_4
G11_Cl_4	G61_Cl_7
G11_Cl_4	G62_Cl_6
G11_Cl_4	G71_Cl_2
G11_Cl_4	G72_Cl_6
G11_Cl_4	G74_Cl_6
G11_Cl_4	G89_Cl_8
G11_Cl_4	G92_Cl_16
G11_Cl_4	G93_Cl_3
G11_Cl_4	G125_Cl_2
G11_Cl_4	G126_Cl_4
G11_Cl_4	G143_Cl_5
G11_Cl_4	G158_Cl_2
G11_Cl_4	G163_Cl_8
G11_Cl_4	G174_Cl_5
G11_Cl_4	G178_Cl_11
G11_Cl_4	G192_Cl_3
G11_Cl_4	G198_Cl_3
G11_Cl_4	G200_Cl_4
G11_Cl_4	G210_Cl_14
G11_Cl_4	G210_Cl_20
G11_Cl_4	G247_Cl_7
G11_Cl_4	G260_Cl_7
G11_Cl_4	G261_Cl_3
G11_Cl_4	G285_Cl_4
G11_Cl_4	G333_Cl_8
G11_Cl_4	G338_Cl_4
G11_Cl_4	G356_Cl_6
G11_Cl_4	G357_Cl_9
G11_Cl_4	G361_Cl_5
G11_Cl_4	G370_Cl_6
G11_Cl_4	G375_Cl_2
G11_Cl_4	G378_Cl_7
G11_Cl_4	G381_Cl_4
G11_Cl_4	G384_Cl_8
G11_Cl_4	G385_Cl_2
G11_Cl_4	G386_Cl_10
G11_Cl_4	G398_Cl_8
G11_Cl_4	G401_Cl_12
G11_Cl_4	G406_Cl_4
G11_Cl_4	G408_Cl_4
G11_Cl_4	G409_Cl_3
G11_Cl_4	G455_Cl_10
G11_Cl_4	G463_Cl_3
G11_Cl_4	G500_Cl_12
G11_Cl_4	G515_Cl_2
G11_Cl_4	G518_Cl_5
G11_Cl_4	G539_Cl_5
G11_Cl_4	G550_Cl_5
G11_Cl_4	G551_Cl_5
G11_Cl_4	G552_Cl_4
G11_Cl_4	G555_Cl_3
G11_Cl_4	G578_Cl_3
G11_Cl_4	G604_Cl_6
G11_Cl_4	G610_Cl_6
G11_Cl_4	G610_Cl_10
G11_Cl_4	G611_Cl_6
G11_Cl_4	G612_Cl_7
G11_Cl_4	G632_Cl_6
G11_Cl_4	G653_Cl_8
G11_Cl_4	G657_Cl_7
G11_Cl_4	G666_Cl_8
G11_Cl_4	G671_Cl_5
G11_Cl_4	G674_Cl_11
G11_Cl_4	G683_Cl_6
G11_Cl_4	G684_Cl_4
G11_Cl_4	G697_Cl_3
G11_Cl_4	G698_Cl_5
G11_Cl_4	G702_Cl_11
G11_Cl_4	G768_Cl_8
G11_Cl_5	G34_Cl_12
G11_Cl_5	G93_Cl_11
G11_Cl_5	G109_Cl_2
G11_Cl_5	G162_Cl_12
G11_Cl_5	G220_Cl_8
G11_Cl_5	G285_Cl_9
G11_Cl_5	G286_Cl_7
G11_Cl_5	G330_Cl_5
G11_Cl_5	G331_Cl_4
G11_Cl_5	G345_Cl_13
G11_Cl_5	G348_Cl_13
G11_Cl_5	G356_Cl_9
G11_Cl_5	G375_Cl_12
G11_Cl_5	G400_Cl_4
G11_Cl_5	G400_Cl_6
G11_Cl_5	G401_Cl_6
G11_Cl_5	G431_Cl_9
G11_Cl_5	G439_Cl_13
G11_Cl_5	G442_Cl_4
G11_Cl_5	G463_Cl_3
G11_Cl_5	G539_Cl_13
G11_Cl_5	G551_Cl_10
G11_Cl_5	G552_Cl_8
G11_Cl_5	G553_Cl_9
G11_Cl_5	G557_Cl_15
G11_Cl_5	G557_Cl_23
G11_Cl_5	G558_Cl_21
G11_Cl_5	G605_Cl_11
G11_Cl_5	G631_Cl_13
G11_Cl_5	G680_Cl_11
G11_Cl_5	G693_Cl_19
G11_Cl_5	G712_Cl_19
G11_Cl_5	G758_Cl_11
G11_Cl_5	G764_Cl_2
G11_Cl_5	G768_Cl_9
G11_Cl_7	G12_Cl_6
G11_Cl_7	G19_Cl_2
G11_Cl_7	G109_Cl_2
G11_Cl_7	G110_Cl_6
G11_Cl_7	G157_Cl_3
G11_Cl_7	G165_Cl_2
G11_Cl_7	G174_Cl_5
G11_Cl_7	G199_Cl_15
G11_Cl_7	G247_Cl_7
G11_Cl_7	G287_Cl_3
G11_Cl_7	G328_Cl_4
G11_Cl_7	G332_Cl_5
G11_Cl_7	G333_Cl_8
G11_Cl_7	G342_Cl_20
G11_Cl_7	G344_Cl_6
G11_Cl_7	G361_Cl_5
G11_Cl_7	G395_Cl_2
G11_Cl_7	G397_Cl_2
G11_Cl_7	G404_Cl_6
G11_Cl_7	G406_Cl_4
G11_Cl_7	G414_Cl_8
G11_Cl_7	G455_Cl_10
G11_Cl_7	G456_Cl_3
G11_Cl_7	G463_Cl_3
G11_Cl_7	G499_Cl_13
G11_Cl_7	G500_Cl_12
G11_Cl_7	G515_Cl_5
G11_Cl_7	G603_Cl_10
G11_Cl_7	G612_Cl_13
G11_Cl_7	G631_Cl_8
G11_Cl_7	G653_Cl_8
G11_Cl_7	G687_Cl_10
G11_Cl_7	G697_Cl_10
G11_Cl_7	G700_Cl_2
G11_Cl_7	G752_Cl_5
G11_Cl_7	G756_Cl_4
G11_Cl_7	G764_Cl_2
G11_Cl_8	G34_Cl_12
G11_Cl_8	G109_Cl_2
G11_Cl_8	G123_Cl_7
G11_Cl_8	G328_Cl_8
G11_Cl_8	G431_Cl_9
G11_Cl_8	G442_Cl_4
G11_Cl_8	G463_Cl_3
G11_Cl_8	G752_Cl_6
G11_Cl_9	G34_Cl_12
G11_Cl_9	G109_Cl_2
G11_Cl_9	G123_Cl_7
G11_Cl_9	G328_Cl_8
G11_Cl_9	G431_Cl_9
G11_Cl_9	G442_Cl_4
G11_Cl_9	G463_Cl_3
G11_Cl_9	G752_Cl_6
G11_Cl_10	G34_Cl_12
G11_Cl_10	G123_Cl_7
G11_Cl_10	G157_Cl_4
G11_Cl_10	G328_Cl_8
G11_Cl_11	G34_Cl_4
G11_Cl_11	G93_Cl_11
G11_Cl_11	G109_Cl_2
G11_Cl_11	G110_Cl_8
G11_Cl_11	G144_Cl_14
G11_Cl_11	G145_Cl_15
G11_Cl_11	G162_Cl_12
G11_Cl_11	G203_Cl_5
G11_Cl_11	G220_Cl_8
G11_Cl_11	G285_Cl_6
G11_Cl_11	G348_Cl_13
G11_Cl_11	G399_Cl_8
G11_Cl_11	G405_Cl_5
G11_Cl_11	G406_Cl_2
G11_Cl_11	G439_Cl_13
G11_Cl_11	G442_Cl_4
G11_Cl_11	G463_Cl_3
G11_Cl_11	G499_Cl_13
G11_Cl_11	G499_Cl_15
G11_Cl_11	G525_Cl_6
G11_Cl_11	G539_Cl_13
G11_Cl_11	G554_Cl_9
G11_Cl_11	G558_Cl_21
G11_Cl_11	G588_Cl_15
G11_Cl_11	G605_Cl_10
G11_Cl_11	G634_Cl_7
G11_Cl_11	G683_Cl_5
G11_Cl_11	G700_Cl_2
G11_Cl_11	G712_Cl_19
G11_Cl_11	G750_Cl_11
G11_Cl_11	G758_Cl_10
G11_Cl_11	G764_Cl_2
G11_Cl_11	G768_Cl_10
G11_Cl_12	G328_Cl_8
G12_Cl_3	G14_Cl_5
G12_Cl_3	G23_Cl_2
G12_Cl_3	G35_Cl_6
G12_Cl_3	G39_Cl_9
G12_Cl_3	G41_Cl_5
G12_Cl_3	G50_Cl_6
G12_Cl_3	G75_Cl_2
G12_Cl_3	G75_Cl_3
G12_Cl_3	G95_Cl_3
G12_Cl_3	G102_Cl_3
G12_Cl_3	G106_Cl_3
G12_Cl_3	G127_Cl_4
G12_Cl_3	G127_Cl_8
G12_Cl_3	G128_Cl_2
G12_Cl_3	G128_Cl_3
G12_Cl_3	G128_Cl_6
G12_Cl_3	G129_Cl_2
G12_Cl_3	G129_Cl_3
G12_Cl_3	G129_Cl_5
G12_Cl_3	G130_Cl_2
G12_Cl_3	G130_Cl_4
G12_Cl_3	G130_Cl_5
G12_Cl_3	G131_Cl_2
G12_Cl_3	G131_Cl_4
G12_Cl_3	G132_Cl_2
G12_Cl_3	G132_Cl_4
G12_Cl_3	G132_Cl_6
G12_Cl_3	G133_Cl_7
G12_Cl_3	G133_Cl_10
G12_Cl_3	G134_Cl_8
G12_Cl_3	G139_Cl_4
G12_Cl_3	G159_Cl_13
G12_Cl_3	G161_Cl_4
G12_Cl_3	G164_Cl_9
G12_Cl_3	G165_Cl_7
G12_Cl_3	G166_Cl_2
G12_Cl_3	G166_Cl_4
G12_Cl_3	G167_Cl_3
G12_Cl_3	G168_Cl_2
G12_Cl_3	G168_Cl_5
G12_Cl_3	G169_Cl_3
G12_Cl_3	G170_Cl_3
G12_Cl_3	G172_Cl_5
G12_Cl_3	G172_Cl_6
G12_Cl_3	G176_Cl_16
G12_Cl_3	G179_Cl_12
G12_Cl_3	G184_Cl_2
G12_Cl_3	G185_Cl_13
G12_Cl_3	G190_Cl_3
G12_Cl_3	G195_Cl_6
G12_Cl_3	G217_Cl_2
G12_Cl_3	G219_Cl_3
G12_Cl_3	G229_Cl_8
G12_Cl_3	G233_Cl_5
G12_Cl_3	G236_Cl_5
G12_Cl_3	G238_Cl_3
G12_Cl_3	G243_Cl_3
G12_Cl_3	G259_Cl_4
G12_Cl_3	G268_Cl_3
G12_Cl_3	G268_Cl_8
G12_Cl_3	G283_Cl_7
G12_Cl_3	G307_Cl_5
G12_Cl_3	G323_Cl_9
G12_Cl_3	G324_Cl_5
G12_Cl_3	G326_Cl_7
G12_Cl_3	G337_Cl_7
G12_Cl_3	G341_Cl_2
G12_Cl_3	G346_Cl_2
G12_Cl_3	G347_Cl_6
G12_Cl_3	G348_Cl_5
G12_Cl_3	G352_Cl_10
G12_Cl_3	G353_Cl_4
G12_Cl_3	G368_Cl_5
G12_Cl_3	G369_Cl_3
G12_Cl_3	G369_Cl_6
G12_Cl_3	G388_Cl_6
G12_Cl_3	G433_Cl_6
G12_Cl_3	G433_Cl_9
G12_Cl_3	G436_Cl_6
G12_Cl_3	G438_Cl_9
G12_Cl_3	G439_Cl_7
G12_Cl_3	G470_Cl_3
G12_Cl_3	G472_Cl_2
G12_Cl_3	G474_Cl_8
G12_Cl_3	G476_Cl_6
G12_Cl_3	G477_Cl_4
G12_Cl_3	G478_Cl_6
G12_Cl_3	G479_Cl_6
G12_Cl_3	G480_Cl_5
G12_Cl_3	G480_Cl_6
G12_Cl_3	G482_Cl_7
G12_Cl_3	G485_Cl_7
G12_Cl_3	G488_Cl_8
G12_Cl_3	G493_Cl_11
G12_Cl_3	G496_Cl_3
G12_Cl_3	G497_Cl_8
G12_Cl_3	G498_Cl_3
G12_Cl_3	G504_Cl_7
G12_Cl_3	G516_Cl_7
G12_Cl_3	G533_Cl_2
G12_Cl_3	G535_Cl_13
G12_Cl_3	G535_Cl_19
G12_Cl_3	G549_Cl_5
G12_Cl_3	G559_Cl_8
G12_Cl_3	G563_Cl_8
G12_Cl_3	G568_Cl_2
G12_Cl_3	G569_Cl_10
G12_Cl_3	G576_Cl_8
G12_Cl_3	G580_Cl_5
G12_Cl_3	G586_Cl_7
G12_Cl_3	G594_Cl_2
G12_Cl_3	G599_Cl_6
G12_Cl_3	G601_Cl_2
G12_Cl_3	G608_Cl_7
G12_Cl_3	G612_Cl_8
G12_Cl_3	G623_Cl_8
G12_Cl_3	G629_Cl_7
G12_Cl_3	G654_Cl_4
G12_Cl_3	G654_Cl_5
G12_Cl_3	G659_Cl_11
G12_Cl_3	G660_Cl_5
G12_Cl_3	G662_Cl_2
G12_Cl_3	G663_Cl_6
G12_Cl_3	G669_Cl_3
G12_Cl_3	G669_Cl_4
G12_Cl_3	G669_Cl_5
G12_Cl_3	G670_Cl_2
G12_Cl_3	G670_Cl_4
G12_Cl_3	G670_Cl_5
G12_Cl_3	G672_Cl_2
G12_Cl_3	G675_Cl_10
G12_Cl_3	G676_Cl_11
G12_Cl_3	G678_Cl_4
G12_Cl_3	G682_Cl_3
G12_Cl_3	G689_Cl_5
G12_Cl_3	G691_Cl_5
G12_Cl_3	G695_Cl_2
G12_Cl_3	G699_Cl_3
G12_Cl_3	G701_Cl_8
G12_Cl_3	G710_Cl_5
G12_Cl_3	G710_Cl_7
G12_Cl_3	G752_Cl_7
G12_Cl_3	G756_Cl_5
G12_Cl_3	G757_Cl_2
G12_Cl_3	G760_Cl_3
G12_Cl_3	G761_Cl_3
G12_Cl_3	G763_Cl_5
G12_Cl_3	G771_Cl_2
G12_Cl_5	G14_Cl_5
G12_Cl_5	G58_Cl_11
G12_Cl_5	G72_Cl_6
G12_Cl_5	G164_Cl_9
G12_Cl_5	G165_Cl_7
G12_Cl_5	G174_Cl_5
G12_Cl_5	G184_Cl_17
G12_Cl_5	G219_Cl_3
G12_Cl_5	G229_Cl_8
G12_Cl_5	G231_Cl_8
G12_Cl_5	G323_Cl_9
G12_Cl_5	G324_Cl_5
G12_Cl_5	G339_Cl_2
G12_Cl_5	G388_Cl_6
G12_Cl_5	G432_Cl_9
G12_Cl_5	G436_Cl_6
G12_Cl_5	G438_Cl_9
G12_Cl_5	G441_Cl_9
G12_Cl_5	G445_Cl_7
G12_Cl_5	G447_Cl_5
G12_Cl_5	G485_Cl_7
G12_Cl_5	G563_Cl_8
G12_Cl_5	G567_Cl_16
G12_Cl_5	G578_Cl_3
G12_Cl_5	G599_Cl_6
G12_Cl_5	G604_Cl_6
G12_Cl_5	G612_Cl_8
G12_Cl_5	G622_Cl_7
G12_Cl_5	G673_Cl_12
G12_Cl_5	G688_Cl_11
G12_Cl_5	G691_Cl_5
G12_Cl_5	G703_Cl_12
G12_Cl_5	G756_Cl_9
G12_Cl_6	G17_Cl_4
G12_Cl_6	G19_Cl_2
G12_Cl_6	G22_Cl_6
G12_Cl_6	G22_Cl_9
G12_Cl_6	G31_Cl_4
G12_Cl_6	G33_Cl_3
G12_Cl_6	G34_Cl_3
G12_Cl_6	G34_Cl_8
G12_Cl_6	G60_Cl_3
G12_Cl_6	G61_Cl_4
G12_Cl_6	G61_Cl_7
G12_Cl_6	G62_Cl_4
G12_Cl_6	G63_Cl_8
G12_Cl_6	G67_Cl_5
G12_Cl_6	G68_Cl_3
G12_Cl_6	G68_Cl_7
G12_Cl_6	G69_Cl_4
G12_Cl_6	G69_Cl_6
G12_Cl_6	G79_Cl_2
G12_Cl_6	G80_Cl_11
G12_Cl_6	G88_Cl_12
G12_Cl_6	G91_Cl_12
G12_Cl_6	G92_Cl_4
G12_Cl_6	G92_Cl_16
G12_Cl_6	G93_Cl_12
G12_Cl_6	G109_Cl_2
G12_Cl_6	G110_Cl_6
G12_Cl_6	G124_Cl_2
G12_Cl_6	G125_Cl_9
G12_Cl_6	G142_Cl_5
G12_Cl_6	G144_Cl_14
G12_Cl_6	G145_Cl_15
G12_Cl_6	G146_Cl_12
G12_Cl_6	G153_Cl_2
G12_Cl_6	G153_Cl_9
G12_Cl_6	G153_Cl_10
G12_Cl_6	G157_Cl_3
G12_Cl_6	G158_Cl_5
G12_Cl_6	G162_Cl_5
G12_Cl_6	G164_Cl_8
G12_Cl_6	G165_Cl_2
G12_Cl_6	G174_Cl_5
